date = 2024-06-30 21:02:55.828, timestamp = 353258467696093, x = 731, y = 1853
date = 2024-06-30 21:02:57.693, timestamp = 353260332202864, x = 122, y = 2018
date = 2024-06-30 21:02:59.402, timestamp = 353262040946614, x = 995, y = 1116
date = 2024-06-30 21:03:01.398, timestamp = 353264037070051, x = 175, y = 939
date = 2024-06-30 21:03:03.246, timestamp = 353265885705988, x = 592, y = 1148
date = 2024-06-30 21:03:04.956, timestamp = 353267595563800, x = 759, y = 1874
date = 2024-06-30 21:03:06.762, timestamp = 353269401165363, x = 263, y = 92
date = 2024-06-30 21:03:08.477, timestamp = 353271116253383, x = 319, y = 322
date = 2024-06-30 21:03:10.215, timestamp = 353272854809633, x = 561, y = 1894
date = 2024-06-30 21:03:11.932, timestamp = 353274571249216, x = 622, y = 1645
date = 2024-06-30 21:03:13.734, timestamp = 353276373198174, x = 238, y = 253
date = 2024-06-30 21:03:15.461, timestamp = 353278100104424, x = 569, y = 1480
date = 2024-06-30 21:03:17.379, timestamp = 353280018416403, x = 484, y = 2075
date = 2024-06-30 21:03:19.271, timestamp = 353281910601298, x = 125, y = 565
date = 2024-06-30 21:03:21.071, timestamp = 353283710483069, x = 978, y = 1025
date = 2024-06-30 21:03:22.960, timestamp = 353285599439318, x = 505, y = 460
date = 2024-06-30 21:03:24.880, timestamp = 353287519160151, x = 349, y = 1247
date = 2024-06-30 21:03:26.511, timestamp = 353289150379422, x = 350, y = 1671
date = 2024-06-30 21:03:26.754, timestamp = 353289393090360, x = 315, y = 1590
date = 2024-06-30 21:03:28.630, timestamp = 353291269801818, x = 227, y = 1502
date = 2024-06-30 21:03:30.485, timestamp = 353293124806505, x = 1010, y = 131
date = 2024-06-30 21:03:32.229, timestamp = 353294867933588, x = 568, y = 180
date = 2024-06-30 21:03:33.994, timestamp = 353296633543483, x = 936, y = 618
date = 2024-06-30 21:03:35.718, timestamp = 353298357630983, x = 969, y = 317
date = 2024-06-30 21:03:37.441, timestamp = 353300080876816, x = 375, y = 182
date = 2024-06-30 21:03:39.226, timestamp = 353301865889316, x = 993, y = 1373
date = 2024-06-30 21:03:40.906, timestamp = 353303545283066, x = 772, y = 94
date = 2024-06-30 21:03:42.778, timestamp = 353305417544524, x = 555, y = 2020
date = 2024-06-30 21:03:44.512, timestamp = 353307151477857, x = 531, y = 840
date = 2024-06-30 21:03:46.350, timestamp = 353308989108586, x = 247, y = 604
date = 2024-06-30 21:03:48.028, timestamp = 353310667553377, x = 895, y = 560
date = 2024-06-30 21:03:49.837, timestamp = 353312476728898, x = 1004, y = 232
date = 2024-06-30 21:03:51.629, timestamp = 353314268454418, x = 289, y = 1347
date = 2024-06-30 21:03:53.407, timestamp = 353316046524730, x = 777, y = 1199
date = 2024-06-30 21:03:55.205, timestamp = 353317844659626, x = 760, y = 1495
date = 2024-06-30 21:03:56.934, timestamp = 353319572957542, x = 164, y = 1680
date = 2024-06-30 21:03:58.760, timestamp = 353321399676292, x = 957, y = 1008
date = 2024-06-30 21:04:00.427, timestamp = 353323066030979, x = 881, y = 234
date = 2024-06-30 21:04:02.202, timestamp = 353324841432021, x = 973, y = 702
date = 2024-06-30 21:04:04.029, timestamp = 353326668599729, x = 103, y = 740
date = 2024-06-30 21:04:05.789, timestamp = 353328428617437, x = 290, y = 872
date = 2024-06-30 21:04:08.117, timestamp = 353330756237228, x = 310, y = 571
date = 2024-06-30 21:04:10.155, timestamp = 353332794790874, x = 1008, y = 50
date = 2024-06-30 21:04:11.869, timestamp = 353334508543478, x = 739, y = 1598
date = 2024-06-30 21:04:13.576, timestamp = 353336215393477, x = 198, y = 801
date = 2024-06-30 21:04:15.368, timestamp = 353338007242435, x = 100, y = 499
date = 2024-06-30 21:04:17.185, timestamp = 353339824258060, x = 359, y = 1729
date = 2024-06-30 21:04:19.080, timestamp = 353341719274727, x = 961, y = 1824
date = 2024-06-30 21:04:20.831, timestamp = 353343470895560, x = 115, y = 540
date = 2024-06-30 21:04:22.491, timestamp = 353345130040872, x = 794, y = 208
date = 2024-06-30 21:04:24.382, timestamp = 353347021727330, x = 405, y = 2046
date = 2024-06-30 21:04:26.485, timestamp = 353349123973163, x = 92, y = 662
date = 2024-06-30 21:04:28.290, timestamp = 353350929458058, x = 750, y = 1765
date = 2024-06-30 21:04:30.010, timestamp = 353352649563787, x = 534, y = 191
date = 2024-06-30 21:04:31.856, timestamp = 353354495426287, x = 238, y = 2035
date = 2024-06-30 21:04:33.566, timestamp = 353356205483578, x = 812, y = 1805
date = 2024-06-30 21:04:35.657, timestamp = 353358296738787, x = 987, y = 703
date = 2024-06-30 21:04:37.422, timestamp = 353360060958578, x = 349, y = 492
date = 2024-06-30 21:04:39.225, timestamp = 353361864730453, x = 731, y = 2088
date = 2024-06-30 21:04:41.127, timestamp = 353363766753369, x = 63, y = 1330
date = 2024-06-30 21:04:42.825, timestamp = 353365464143473, x = 804, y = 1154
date = 2024-06-30 21:04:44.610, timestamp = 353367249508577, x = 674, y = 442
date = 2024-06-30 21:04:46.331, timestamp = 353368970099202, x = 216, y = 632
date = 2024-06-30 21:04:48.585, timestamp = 353371224475243, x = 130, y = 165
date = 2024-06-30 21:04:50.288, timestamp = 353372927155451, x = 591, y = 336
date = 2024-06-30 21:04:52.099, timestamp = 353374738451805, x = 742, y = 1208
date = 2024-06-30 21:04:53.921, timestamp = 353376560191388, x = 456, y = 1124
date = 2024-06-30 21:04:55.800, timestamp = 353378439840867, x = 891, y = 305
date = 2024-06-30 21:04:57.893, timestamp = 353380532358054, x = 809, y = 1675
date = 2024-06-30 21:04:59.666, timestamp = 353382305614304, x = 762, y = 1253
date = 2024-06-30 21:05:01.467, timestamp = 353384106231491, x = 572, y = 1924
date = 2024-06-30 21:05:03.288, timestamp = 353385927470032, x = 128, y = 1018
date = 2024-06-30 21:05:04.982, timestamp = 353387620919511, x = 643, y = 1172
date = 2024-06-30 21:05:06.629, timestamp = 353389268332532, x = 992, y = 1385
date = 2024-06-30 21:05:08.603, timestamp = 353391242571073, x = 960, y = 1197
date = 2024-06-30 21:05:10.422, timestamp = 353393061099198, x = 255, y = 560
date = 2024-06-30 21:05:12.224, timestamp = 353394863714302, x = 202, y = 1113
date = 2024-06-30 21:05:14.011, timestamp = 353396650801801, x = 493, y = 1858
date = 2024-06-30 21:05:15.810, timestamp = 353398449407530, x = 564, y = 456
date = 2024-06-30 21:05:17.583, timestamp = 353400221953884, x = 516, y = 708
date = 2024-06-30 21:05:19.339, timestamp = 353401978602322, x = 515, y = 1485
date = 2024-06-30 21:05:21.225, timestamp = 353403864123675, x = 155, y = 1917
date = 2024-06-30 21:05:23.046, timestamp = 353405685888258, x = 219, y = 949
date = 2024-06-30 21:05:24.801, timestamp = 353407440218987, x = 885, y = 260
date = 2024-06-30 21:05:26.559, timestamp = 353409198524195, x = 520, y = 117
date = 2024-06-30 21:05:28.309, timestamp = 353410948846591, x = 778, y = 598
date = 2024-06-30 21:05:30.073, timestamp = 353412712215341, x = 584, y = 139
date = 2024-06-30 21:05:31.846, timestamp = 353414485344507, x = 195, y = 1265
date = 2024-06-30 21:05:33.986, timestamp = 353416625791903, x = 66, y = 1155
date = 2024-06-30 21:05:35.834, timestamp = 353418473202840, x = 224, y = 1084
date = 2024-06-30 21:05:37.525, timestamp = 353420164145027, x = 874, y = 218
date = 2024-06-30 21:05:39.376, timestamp = 353422015854923, x = 512, y = 873
date = 2024-06-30 21:05:41.287, timestamp = 353423926486693, x = 1008, y = 718
date = 2024-06-30 21:05:43.125, timestamp = 353425764526276, x = 95, y = 886
date = 2024-06-30 21:05:45.785, timestamp = 353428424520547, x = 752, y = 1053
date = 2024-06-30 21:05:47.613, timestamp = 353430252350234, x = 422, y = 1955
date = 2024-06-30 21:05:49.812, timestamp = 353432451204921, x = 1022, y = 1483
date = 2024-06-30 21:05:51.670, timestamp = 353434309902317, x = 631, y = 44
date = 2024-06-30 21:05:53.501, timestamp = 353436140303879, x = 242, y = 2011
date = 2024-06-30 21:05:55.338, timestamp = 353437977585129, x = 231, y = 1769
date = 2024-06-30 21:05:57.065, timestamp = 353439704505962, x = 776, y = 390
date = 2024-06-30 21:05:58.867, timestamp = 353441506405961, x = 360, y = 989
date = 2024-06-30 21:06:00.660, timestamp = 353443299583565, x = 382, y = 88
date = 2024-06-30 21:06:02.407, timestamp = 353445046271586, x = 877, y = 1669
date = 2024-06-30 21:06:04.419, timestamp = 353447058206481, x = 1026, y = 2018
date = 2024-06-30 21:06:06.215, timestamp = 353448854679919, x = 179, y = 1257
date = 2024-06-30 21:06:08.024, timestamp = 353450663099710, x = 97, y = 1537
date = 2024-06-30 21:06:09.865, timestamp = 353452503927835, x = 978, y = 1845
date = 2024-06-30 21:06:11.511, timestamp = 353454150384605, x = 470, y = 1069
date = 2024-06-30 21:06:13.481, timestamp = 353456120663772, x = 70, y = 1151
date = 2024-06-30 21:06:15.228, timestamp = 353457867875230, x = 526, y = 1462
date = 2024-06-30 21:06:16.935, timestamp = 353459574295542, x = 430, y = 663
date = 2024-06-30 21:06:18.709, timestamp = 353461348362729, x = 1009, y = 960
date = 2024-06-30 21:06:20.410, timestamp = 353463049865854, x = 717, y = 603
date = 2024-06-30 21:06:22.512, timestamp = 353465151207520, x = 586, y = 572
date = 2024-06-30 21:06:24.301, timestamp = 353466940736166, x = 818, y = 336
date = 2024-06-30 21:06:26.028, timestamp = 353468667246582, x = 757, y = 127
date = 2024-06-30 21:06:27.837, timestamp = 353470476539290, x = 934, y = 1561
date = 2024-06-30 21:06:29.564, timestamp = 353472203259602, x = 840, y = 1752
date = 2024-06-30 21:06:31.460, timestamp = 353474099571061, x = 967, y = 1745
date = 2024-06-30 21:06:33.193, timestamp = 353475832251789, x = 1024, y = 195
date = 2024-06-30 21:06:35.024, timestamp = 353477662962206, x = 242, y = 1859
date = 2024-06-30 21:06:36.749, timestamp = 353479388325226, x = 784, y = 253
date = 2024-06-30 21:06:38.442, timestamp = 353481081427830, x = 631, y = 1226
date = 2024-06-30 21:06:40.200, timestamp = 353482839846059, x = 884, y = 165
date = 2024-06-30 21:06:42.017, timestamp = 353484656149705, x = 755, y = 1828
date = 2024-06-30 21:06:43.716, timestamp = 353486355723142, x = 669, y = 1962
date = 2024-06-30 21:06:45.399, timestamp = 353488038417933, x = 653, y = 117
date = 2024-06-30 21:06:48.037, timestamp = 353490676788245, x = 403, y = 1474
date = 2024-06-30 21:06:50.413, timestamp = 353493052288245, x = 462, y = 2026
date = 2024-06-30 21:06:52.887, timestamp = 353495526554911, x = 843, y = 1649
date = 2024-06-30 21:06:55.028, timestamp = 353497666964286, x = 912, y = 1230
date = 2024-06-30 21:06:56.863, timestamp = 353499502100744, x = 727, y = 1456
date = 2024-06-30 21:06:58.762, timestamp = 353501401474181, x = 397, y = 624
date = 2024-06-30 21:07:01.141, timestamp = 353503779998139, x = 110, y = 1069
date = 2024-06-30 21:07:04.611, timestamp = 353507250656472, x = 1018, y = 229
date = 2024-06-30 21:07:06.907, timestamp = 353509546606472, x = 182, y = 1643
date = 2024-06-30 21:07:10.967, timestamp = 353513606372096, x = 961, y = 1460
date = 2024-06-30 21:07:12.827, timestamp = 353515466251783, x = 182, y = 2090
date = 2024-06-30 21:07:14.847, timestamp = 353517486387721, x = 574, y = 1495
date = 2024-06-30 21:07:16.669, timestamp = 353519308237720, x = 920, y = 238
date = 2024-06-30 21:07:19.287, timestamp = 353521926443449, x = 165, y = 1021
date = 2024-06-30 21:07:21.204, timestamp = 353523843511678, x = 857, y = 1503
date = 2024-06-30 21:07:24.004, timestamp = 353526643219490, x = 88, y = 1329
date = 2024-06-30 21:07:25.800, timestamp = 353528439742927, x = 486, y = 630
date = 2024-06-30 21:07:27.661, timestamp = 353530300680427, x = 276, y = 178
date = 2024-06-30 21:07:29.437, timestamp = 353532076620531, x = 624, y = 1467
date = 2024-06-30 21:07:31.489, timestamp = 353534128734593, x = 80, y = 777
date = 2024-06-30 21:07:33.271, timestamp = 353535910529384, x = 281, y = 1458
date = 2024-06-30 21:07:34.972, timestamp = 353537611212717, x = 438, y = 1239
date = 2024-06-30 21:07:36.770, timestamp = 353539408962717, x = 541, y = 1884
date = 2024-06-30 21:07:38.358, timestamp = 353540997917404, x = 588, y = 1241
date = 2024-06-30 21:07:40.072, timestamp = 353542711146050, x = 438, y = 1755
date = 2024-06-30 21:07:41.822, timestamp = 353544461322612, x = 470, y = 2082
date = 2024-06-30 21:07:43.563, timestamp = 353546202173133, x = 256, y = 872
date = 2024-06-30 21:07:45.718, timestamp = 353548357418445, x = 572, y = 1464
date = 2024-06-30 21:07:56.086, timestamp = 353558725005943, x = 993, y = 1413
date = 2024-06-30 21:07:57.932, timestamp = 353560571737714, x = 185, y = 1257
date = 2024-06-30 21:07:59.859, timestamp = 353562498424693, x = 89, y = 1004
date = 2024-06-30 21:08:01.631, timestamp = 353564270324172, x = 891, y = 157
date = 2024-06-30 21:08:03.448, timestamp = 353566087166880, x = 550, y = 246
date = 2024-06-30 21:08:05.639, timestamp = 353568278750734, x = 770, y = 1049
date = 2024-06-30 21:08:07.846, timestamp = 353570484949692, x = 60, y = 85
date = 2024-06-30 21:08:09.621, timestamp = 353572260381462, x = 745, y = 1830
date = 2024-06-30 21:08:11.681, timestamp = 353574320878337, x = 144, y = 620
date = 2024-06-30 21:08:13.422, timestamp = 353576061247607, x = 515, y = 830
date = 2024-06-30 21:08:15.240, timestamp = 353577879192920, x = 437, y = 1129
date = 2024-06-30 21:08:16.972, timestamp = 353579610924169, x = 672, y = 620
date = 2024-06-30 21:08:18.699, timestamp = 353581338076252, x = 484, y = 682
date = 2024-06-30 21:08:20.469, timestamp = 353583108150211, x = 687, y = 1218
date = 2024-06-30 21:08:22.182, timestamp = 353584821199689, x = 291, y = 811
date = 2024-06-30 21:08:24.028, timestamp = 353586667464793, x = 967, y = 1814
date = 2024-06-30 21:08:26.015, timestamp = 353588654021043, x = 222, y = 845
date = 2024-06-30 21:08:27.754, timestamp = 353590393180418, x = 475, y = 561
date = 2024-06-30 21:08:29.561, timestamp = 353592200864792, x = 912, y = 242
date = 2024-06-30 21:08:31.445, timestamp = 353594084412709, x = 53, y = 1977
date = 2024-06-30 21:08:33.220, timestamp = 353595859159584, x = 733, y = 773
date = 2024-06-30 21:08:34.964, timestamp = 353597603170000, x = 1020, y = 481
date = 2024-06-30 21:08:36.924, timestamp = 353599563119479, x = 109, y = 736
date = 2024-06-30 21:08:38.715, timestamp = 353601353991874, x = 770, y = 301
date = 2024-06-30 21:08:40.627, timestamp = 353603266529895, x = 1023, y = 954
date = 2024-06-30 21:08:42.520, timestamp = 353605159643436, x = 65, y = 438
date = 2024-06-30 21:08:44.284, timestamp = 353606923459061, x = 684, y = 797
date = 2024-06-30 21:08:46.187, timestamp = 353608826797602, x = 166, y = 158
date = 2024-06-30 21:08:47.994, timestamp = 353610633297602, x = 552, y = 1042
date = 2024-06-30 21:08:49.747, timestamp = 353612386251769, x = 595, y = 1212
date = 2024-06-30 21:08:51.493, timestamp = 353614132662706, x = 1000, y = 1329
date = 2024-06-30 21:08:53.289, timestamp = 353615928417393, x = 940, y = 1188
date = 2024-06-30 21:08:55.310, timestamp = 353617949421559, x = 78, y = 121
date = 2024-06-30 21:08:57.083, timestamp = 353619722256455, x = 806, y = 1210
date = 2024-06-30 21:08:59.110, timestamp = 353621749506975, x = 390, y = 131
date = 2024-06-30 21:09:00.972, timestamp = 353623611773642, x = 486, y = 1020
date = 2024-06-30 21:09:02.831, timestamp = 353625470459579, x = 218, y = 443
date = 2024-06-30 21:09:05.056, timestamp = 353627695324162, x = 426, y = 242
date = 2024-06-30 21:09:07.170, timestamp = 353629809798641, x = 143, y = 679
date = 2024-06-30 21:09:09.066, timestamp = 353631705527807, x = 56, y = 1931
date = 2024-06-30 21:09:10.970, timestamp = 353633608985099, x = 993, y = 448
date = 2024-06-30 21:09:12.932, timestamp = 353635571013744, x = 130, y = 478
date = 2024-06-30 21:09:15.284, timestamp = 353637923081452, x = 764, y = 66
date = 2024-06-30 21:09:17.334, timestamp = 353639973842910, x = 249, y = 388
date = 2024-06-30 21:09:19.284, timestamp = 353641923905931, x = 727, y = 1938
date = 2024-06-30 21:09:31.414, timestamp = 353654053887700, x = 445, y = 1358
date = 2024-06-30 21:09:33.331, timestamp = 353655970023637, x = 700, y = 1383
date = 2024-06-30 21:09:35.252, timestamp = 353657891753324, x = 293, y = 1636
date = 2024-06-30 21:09:37.159, timestamp = 353659798424678, x = 385, y = 1837
date = 2024-06-30 21:09:39.144, timestamp = 353661783597594, x = 63, y = 957
date = 2024-06-30 21:09:40.693, timestamp = 353663331972594, x = 1022, y = 114
date = 2024-06-30 21:09:42.518, timestamp = 353665157211656, x = 477, y = 195
date = 2024-06-30 21:09:44.709, timestamp = 353667348697073, x = 986, y = 2031
date = 2024-06-30 21:09:46.585, timestamp = 353669224383531, x = 465, y = 1991
date = 2024-06-30 21:09:48.500, timestamp = 353671139929364, x = 908, y = 1249
date = 2024-06-30 21:09:50.560, timestamp = 353673199641343, x = 81, y = 285
date = 2024-06-30 21:09:52.474, timestamp = 353675112992384, x = 837, y = 1313
date = 2024-06-30 21:09:54.478, timestamp = 353677117799675, x = 550, y = 1039
date = 2024-06-30 21:09:56.215, timestamp = 353678854285092, x = 642, y = 865
date = 2024-06-30 21:09:58.188, timestamp = 353680827135091, x = 49, y = 1853
date = 2024-06-30 21:10:00.086, timestamp = 353682725149154, x = 95, y = 1798
date = 2024-06-30 21:10:01.925, timestamp = 353684564265299, x = 340, y = 1238
date = 2024-06-30 21:10:03.807, timestamp = 353686445962695, x = 967, y = 1699
date = 2024-06-30 21:10:05.634, timestamp = 353688272940299, x = 710, y = 1482
date = 2024-06-30 21:10:07.524, timestamp = 353690163112173, x = 241, y = 612
date = 2024-06-30 21:10:09.321, timestamp = 353691960810611, x = 514, y = 694
date = 2024-06-30 21:10:11.285, timestamp = 353693924261652, x = 189, y = 40
date = 2024-06-30 21:10:13.199, timestamp = 353695838678318, x = 995, y = 1928
date = 2024-06-30 21:10:14.945, timestamp = 353697584857485, x = 830, y = 632
date = 2024-06-30 21:10:16.734, timestamp = 353699373019984, x = 919, y = 798
date = 2024-06-30 21:10:18.527, timestamp = 353701166908005, x = 656, y = 477
date = 2024-06-30 21:10:20.616, timestamp = 353703255189776, x = 223, y = 912
date = 2024-06-30 21:10:22.393, timestamp = 353705032294984, x = 573, y = 398
